,bodyType,color,fuelType,modelDate,name,numberOfDoors,productionDate,vehicleConfiguration,vehicleTransmission,engineDisplacement,enginePower,mileage,Привод,ПТС,desr_topic_0,desr_topic_1,desr_topic_2,desr_topic_4,Grp_ID,dist_2_diller_txt,ft_,km_per_year,km_per_year_power,description_l,description_l1,Комплектация_1,enginePower2user,enginePower2liter,name_1,Омыватель фар,Кожа (Материал салона),Парктроник задний,Тонированные стекла,Навигационная система,Электроскладывание зеркал,Тёмный салон,Электропривод крышки багажника,Спортивные передние сиденья,Светодиодные фары,Металлик,Система управления дальним светом,Люк,Камера задняя,"Система помощи при торможении (BAS, EBD)",Диски 18,Диски 19,Голосовое управление,Премиальная аудиосистема,Доводчик дверей,Панорамная крыша / лобовое стекло,Диски 20,CarPlay,Солнцезащитные шторки в задних дверях,Камера 360°,Пневмоподвеска,Беспроводная зарядка для смартфона,Дистанционный запуск двигателя,Система предотвращения столкновения,Система контроля слепых зон,Алькантара (Материал салона),Третий ряд сидений
1868,седан,синий,бензин,9,320i 2.0 AT (184 л.с.),4,5,SEDAN AUTOMATIC 2.0,автоматическая,2.0,184,46507,задний,Оригинал,0.0,0.0,0.0,0.99,0,0.4459962248802185,1,7751.166666666667,155.47570666666667,1128,157,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,61,87.61904761904762,320i,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,other,серый,дизель,11,20d 2.0d AT (177 л.с.) 4WD,5,9,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,177,183000,полный,Оригинал,0.0,0.0,0.0,1.0,0,0.275406152009964,1,18300.0,69.03,1584,211,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,59,84.28571428571428,20d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,other,чёрный,дизель,17,3.0d 3.0d AT (218 л.с.) 4WD,5,16,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,218,75450,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.10153065621852875,8,4438.235294117647,163.173,630,108,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,73,70.3225806451613,3.0d,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1871,other,синий,бензин,7,420i xDrive 2.0 AT (184 л.с.) 4WD,2,6,COUPE AUTOMATIC 2.0,автоматическая,2.0,184,56000,полный,Оригинал,0.04,0.03,0.26,0.64,2,0.45106878876686096,0,8000.0,149.65333333333334,55,8,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,61,87.61904761904762,420i,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,седан,чёрный,бензин,20,530i 3.0 AT (231 л.с.),4,18,SEDAN AUTOMATIC 3.0,автоматическая,3.0,231,272000,задний,Оригинал,0.01,0.0,0.0,0.97,0,0.12387574464082718,0,14315.78947368421,21.56000000000001,243,36,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,77,74.51612903225806,530i,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,other,синий,бензин,17,4.4i 4.4 AT (320 л.с.) 4WD,5,14,ALLROAD_5_DOORS AUTOMATIC 4.4,автоматическая,4.4,320,161023,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.6016361713409424,1,10734.866666666667,148.24213333333333,1145,176,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,107,71.11111111111111,4.4i,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1874,седан,чёрный,бензин,5,740Li xDrive 3.0 AT (326 л.с.) 4WD,4,3,SEDAN AUTOMATIC 3.0,автоматическая,3.0,326,11,полный,Оригинал,0.06,0.15,0.25,0.54,4,0.3251337707042694,1,2.75,325.98804666666666,4790,604,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,109,105.16129032258064,740Li,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1875,other,чёрный,бензин,6,28i 2.0 AT (245 л.с.) 4WD,5,4,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,245,27000,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.20102255046367645,0,5400.0,222.95000000000002,592,96,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,82,116.66666666666666,28i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,other,other,бензин,2,40i 3.0 AT (340 л.с.) 4WD,5,1,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,340,620,полный,Оригинал,0.04,0.12,0.24,0.6,2,0.42503228783607483,3,310.0,339.2973333333333,3237,453,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,113,109.6774193548387,40i,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1877,седан,серый,дизель,12,730d 3.0d AT (245 л.с.),4,11,SEDAN AUTOMATIC 3.0,автоматическая,3.0,245,240000,задний,Дубликат,0.0,0.0,0.0,0.97,0,0.15162567794322968,0,20000.0,48.999999999999986,276,43,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,82,79.03225806451613,730d,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,седан,чёрный,бензин,13,530xi 3.0 AT (272 л.с.) 4WD,4,13,SEDAN AUTOMATIC 3.0,автоматическая,3.0,272,200000,полный,Оригинал,0.0,0.0,0.0,0.97,0,0.13058623671531677,0,14285.714285714286,90.66666666666667,298,47,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,91,87.74193548387096,530xi,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1879,other,other,дизель,10,30d 3.0d AT (245 л.с.) 4WD,5,9,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,245,181952,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.45277440547943115,7,18195.2,96.40586666666667,1077,193,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,82,79.03225806451613,30d,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1880,седан,чёрный,бензин,15,750Li 4.8 AT (367 л.с.),4,13,SEDAN AUTOMATIC 4.8,автоматическая,4.8,367,250000,задний,Дубликат,0.0,0.0,0.0,0.99,0,0.1403040587902069,8,17857.14285714286,61.16666666666665,608,86,||Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,122,74.89795918367348,750Li,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,седан,серебристый,бензин,13,525i 2.5 AT (218 л.с.),4,12,SEDAN AUTOMATIC 2.5,автоматическая,2.5,218,113000,задний,Оригинал,0.01,0.0,0.0,0.97,0,0.009665925055742264,0,8692.307692307691,135.88666666666666,277,39,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,73,83.84615384615384,525i,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,седан,чёрный,бензин,11,523i 2.5 AT (204 л.с.),4,10,SEDAN AUTOMATIC 2.5,автоматическая,2.5,204,204000,задний,Оригинал,0.03,0.02,0.02,0.92,0,0.17932897806167603,0,18545.454545454544,65.27999999999999,113,15,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,68,78.46153846153845,523i,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,универсал 5 дв.,серебристый,дизель,15,318d 2.0d MT (143 л.с.),5,12,WAGON_5_DOORS MECHANICAL 2.0,механическая,2.0,143,269000,задний,Оригинал,0.0,0.0,0.0,0.97,0,0.07597695291042328,0,20692.30769230769,14.776666666666674,319,51,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,48,68.09523809523809,318d,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,other,чёрный,дизель,8,20d 2.0d AT (184 л.с.) 4WD,5,7,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,184,111000,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.26144981384277344,8,13875.0,115.92,930,126,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,61,87.61904761904762,20d,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,other,синий,бензин,3,430i 2.0 AT (249 л.с.),2,3,COUPE AUTOMATIC 2.0,автоматическая,2.0,249,34000,задний,Оригинал,0.0,0.0,0.0,0.98,0,0.3474796414375305,7,8500.0,220.78,469,60,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,83,118.57142857142857,430i,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1886,other,чёрный,дизель,14,20d 2.0d AT (177 л.с.) 4WD,5,11,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,177,149508,полный,Оригинал,0.01,0.0,0.0,0.97,0,0.47368985414505005,0,12459.0,88.79028,275,37,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,59,84.28571428571428,20d,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,other,чёрный,бензин,10,35i 3.0 AT (306 л.с.) 4WD,5,9,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,306,116700,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.1286870688199997,8,11670.0,186.966,1085,186,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,102,98.70967741935483,35i,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,other,синий,бензин,7,35i 3.0 AT (306 л.с.) 4WD,5,5,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,306,44488,полный,Оригинал,0.0,0.0,0.0,1.0,0,0.2735707759857178,1,7414.666666666667,260.62224,1682,206,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,102,98.70967741935483,35i,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,седан,синий,бензин,13,525i 2.5 AT (218 л.с.),4,11,SEDAN AUTOMATIC 2.5,автоматическая,2.5,218,115665,задний,Оригинал,0.0,0.0,0.0,1.0,0,0.510082483291626,1,9638.75,133.9501,1920,270,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,73,83.84615384615384,525i,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,other,синий,дизель,5,320d xDrive 2.0d AT (190 л.с.) 4WD,5,2,LIFTBACK AUTOMATIC 2.0,автоматическая,2.0,190,39172,полный,Оригинал,0.0,0.0,0.0,0.9,0,0.4184607267379761,4,13057.333333333334,165.19106666666667,2575,338,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,63,90.47619047619047,320d,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,седан,чёрный,дизель,4,530d xDrive 3.0d AT (249 л.с.) 4WD,4,2,SEDAN AUTOMATIC 3.0,автоматическая,3.0,249,11500,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.030584143474698067,0,3833.3333333333335,239.455,594,98,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,83,80.32258064516128,530d,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1892,седан,чёрный,бензин,13,525i 2.5 AT (218 л.с.),4,13,SEDAN AUTOMATIC 2.5,автоматическая,2.5,218,157682,задний,Оригинал,0.0,0.0,0.0,0.99,0,0.26141566038131714,0,11263.0,103.41774666666667,803,94,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,73,83.84615384615384,525i,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,седан,белый,бензин,25,528i 2.8 AT (193 л.с.),4,24,SEDAN AUTOMATIC 2.8,автоматическая,2.8,193,300000,задний,Дубликат,0.0,0.0,0.0,0.98,0,0.0838325098156929,8,12000.0,0.0,400,70,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,64,66.55172413793103,528i,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,седан,other,бензин,15,325i 2.5 AT (218 л.с.),4,14,SEDAN AUTOMATIC 2.5,автоматическая,2.5,218,145000,задний,Дубликат,0.0,0.0,0.0,0.98,0,0.011849995702505112,0,9666.666666666666,112.63333333333333,561,83,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,73,83.84615384615384,325i,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,седан,чёрный,бензин,7,528i xDrive 2.0 AT (245 л.с.) 4WD,4,6,SEDAN AUTOMATIC 2.0,автоматическая,2.0,245,94555,полный,Оригинал,0.0,0.1,0.0,0.9,0,0.4911848306655884,5,13507.857142857143,167.78008333333332,2513,347,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,82,116.66666666666666,528i,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,other,чёрный,бензин,3,640i xDrive 3.0 AT (340 л.с.) 4WD,5,2,LIFTBACK AUTOMATIC 3.0,автоматическая,3.0,340,2586,полный,Оригинал,0.05,0.19,0.2,0.57,2,0.456276535987854,4,862.0,337.0692,4856,615,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,113,109.6774193548387,640i,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1897,седан,синий,бензин,19,320i 2.2 AT (170 л.с.),4,18,SEDAN AUTOMATIC 2.2,автоматическая,2.2,170,117000,задний,Оригинал,0.0,0.0,0.0,0.98,0,0.35070595145225525,7,6157.894736842105,103.7,348,51,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,57,73.91304347826086,320i,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,седан,синий,бензин,19,330i 3.0 MT (231 л.с.),4,17,SEDAN MECHANICAL 3.0,механическая,3.0,231,290000,задний,Дубликат,0.0,0.0,0.0,0.97,0,0.34668654203414917,7,16111.111111111111,7.699999999999998,331,47,,77,74.51612903225806,330i,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1899,other,белый,бензин,12,320i 2.0 AT (156 л.с.),2,8,COUPE AUTOMATIC 2.0,автоматическая,2.0,156,134000,задний,Оригинал,0.02,0.02,0.01,0.94,0,0.2508031129837036,0,14888.888888888889,86.32000000000001,127,17,||Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,52,74.28571428571428,320i,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,седан,чёрный,бензин,30,316i 1.6 MT (100 л.с.),4,29,SEDAN MECHANICAL 1.6,механическая,1.6,100,273000,задний,Дубликат,0.0,0.0,0.0,0.99,0,0.06520331650972366,8,9100.0,8.999999999999996,1034,158,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,33,58.8235294117647,316i,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,седан,синий,дизель,12,730d 3.0d AT (245 л.с.),4,11,SEDAN AUTOMATIC 3.0,автоматическая,3.0,245,213000,задний,Оригинал,0.0,0.0,0.07,0.91,0,0.011632105335593224,0,17750.0,71.05000000000001,357,50,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,82,79.03225806451613,730d,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1902,other,серый,дизель,6,30d 3.0d AT (249 л.с.) 4WD,5,5,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,249,54449,полный,Оригинал,0.0,0.15,0.0,0.85,3,0.4431701898574829,1,9074.833333333334,203.80733,1958,244,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,83,80.32258064516128,30d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,хэтчбек 5 дв.,синий,бензин,16,120i 2.0 AT (150 л.с.),5,15,HATCHBACK_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,150,213583,задний,Оригинал,0.0,0.0,0.0,0.98,0,0.10941068828105927,0,13348.9375,43.208499999999994,369,49,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,50,71.42857142857143,120i,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,седан,чёрный,бензин,12,320i 2.0 AT (156 л.с.),4,12,SEDAN AUTOMATIC 2.0,автоматическая,2.0,156,80000,задний,Оригинал,0.02,0.01,0.01,0.94,0,0.18085551261901855,0,6153.846153846154,114.4,151,25,||Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,52,74.28571428571428,320i,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,other,чёрный,бензин,10,35i 3.0 AT (306 л.с.) 4WD,5,7,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,306,54000,полный,Дубликат,0.0,0.0,0.05,0.92,0,0.27729785442352295,7,6750.0,250.92000000000002,298,39,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,102,98.70967741935483,35i,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1906,седан,чёрный,бензин,15,320i 2.0 AT (150 л.с.),4,13,SEDAN AUTOMATIC 2.0,автоматическая,2.0,150,204900,задний,Оригинал,0.0,0.12,0.0,0.88,0,0.08944123238325119,8,14635.714285714286,47.54999999999999,2126,317,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,50,71.42857142857143,320i,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,седан,чёрный,дизель,13,520d 2.0d AT (163 л.с.),4,13,SEDAN AUTOMATIC 2.0,автоматическая,2.0,163,205144,задний,Оригинал,0.02,0.02,0.01,0.92,0,0.22235020995140076,0,14653.142857142857,51.53842666666666,96,18,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,54,77.61904761904762,520d,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,седан,серый,бензин,11,550i 4.4 AT (407 л.с.),4,10,SEDAN AUTOMATIC 4.4,автоматическая,4.4,407,87000,задний,Оригинал,0.02,0.15,0.17,0.66,2,0.20549623668193817,7,7909.090909090909,288.96999999999997,3209,398,||Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,136,90.44444444444444,550i,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
